ID,Date,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,t
AS14.14,2014-04-10,6.666666666666667,-0.3333333333333333,0.0,,,,,,,,,,,,,,,,,53.0
AS14.14,2014-04-11,7.75,1.0,0.0,,,,,,,,,,,,,,,,,54.0
AS14.14,2014-04-12,7.5,0.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.14,2014-04-13,,,0.0,,,,,,,,,,,,,,,,,56.0
AS14.14,2014-04-14,7.5,0.0,0.0,,,,,,,,,,,,,,,,,57.0
AS14.14,2014-04-15,6.0,-1.0,0.0,,,,,,,,,,,,,,,,,58.0
AS14.14,2014-04-16,6.0,0.5,0.0,,,,,,,,,,,,,,,,,59.0
AS14.14,2014-04-17,6.2,0.0,0.0,,,,,,,,,,,,,,,,,60.0
AS14.14,2014-04-18,6.5,-1.0,0.0,,,,,,,,,,,,,,,,,61.0
AS14.14,2014-04-19,6.75,0.25,0.0,,,,,,,,,,,,,,,,,62.0
AS14.14,2014-04-20,7.5,-1.0,0.0,,,,,,,,,,,,,,,,,63.0
AS14.14,2014-04-21,7.0,0.25,0.0,,,,,,,,,,,,,,,,,64.0
AS14.14,2014-04-22,7.0,-0.4,0.0,,,,,,,,,,,,,,,,,65.0
AS14.14,2014-04-23,7.0,-1.0,47.435,,,,,,,,,,,,,,,,,66.0
AS14.14,2014-04-24,7.333333333333333,0.3333333333333333,94.26599999999999,,,,,,,,,,,,,,,,,67.0
AS14.14,2014-04-25,8.0,0.8,0.0,,,,,,,,,,,,,,,,,68.0
AS14.14,2014-04-26,8.0,-1.0,0.0,,,,,,,,,,,,,,,,,69.0
AS14.14,2014-04-27,7.666666666666667,0.0,0.0,,,,,,,,,,,,,,,,,70.0
AS14.14,2014-04-28,,,0.0,,,,,,,,,,,,,,,,,71.0
AS14.14,2014-04-29,,,0.0,,,,,,,,,,,,,,,,,72.0
AS14.14,2014-04-30,7.0,1.0,0.0,,,,,,,,,,,,,,,,,73.0
AS14.14,2014-05-01,6.0,0.0,179.511,,,,,,,,,,,,,,,,,74.0
AS14.14,2014-05-02,6.666666666666667,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,75.0
AS14.14,2014-05-03,6.8,0.2,21.135,,,,,,,,,,,,,,,,,76.0
AS14.14,2014-05-04,6.8,0.0,31.135,,,,,,,,,,,,,,,,,77.0
AS14.14,2014-05-05,7.0,-1.0,15.126000000000001,,,,,,,,,,,,,,,,,78.0
AS14.15,2014-03-14,6.5,-0.25,172.52700000000002,,,,,,,,,,,,,,,,,26.0
AS14.15,2014-03-15,6.75,0.75,0.0,,,,,,,,,,,,,,,,,27.0
AS14.15,2014-03-16,6.166666666666667,-0.6666666666666666,0.0,,,,,,,,,,,,,,,,,28.0
AS14.15,2014-03-17,6.4,0.0,0.0,,,,,,,,,,,,,,,,,29.0
AS14.15,2014-03-18,7.2,0.4,17.082,,,,,,,,,,,,,,,,,30.0
AS14.15,2014-03-19,7.4,0.2,0.0,,,,,,,,,,,,,,,,,31.0
AS14.15,2014-03-20,7.0,0.6,0.0,,,,,,,,,,,,,,,,,32.0
AS14.15,2014-03-21,7.0,0.2,0.0,,,,,,,,,,,,,,,,,33.0
AS14.15,2014-03-22,7.0,-0.4,0.0,,,,,,,,,,,,,,,,,34.0
AS14.15,2014-03-23,7.0,0.2,0.0,,,,,,,,,,,,,,,,,35.0
AS14.15,2014-03-24,7.0,1.0,0.0,,,,,,,,,,,,,,,,,36.0
AS14.15,2014-03-25,7.0,0.8,0.0,,,,,,,,,,,,,,,,,37.0
AS14.15,2014-03-26,7.2,1.4,0.0,,,,,,,,,,,,,,,,,38.0
AS14.15,2014-03-27,7.0,1.0,0.0,,,,,,,,,,,,,,,,,39.0
AS14.15,2014-03-28,7.2,1.2,48.229,,,,,,,,,,,,,,,,,40.0
AS14.15,2014-03-29,7.0,-1.2,0.0,,,,,,,,,,,,,,,,,41.0
AS14.15,2014-03-30,7.4,-0.8,0.0,,,,,,,,,,,,,,,,,42.0
AS14.15,2014-03-31,7.2,0.2,0.0,,,,,,,,,,,,,,,,,43.0
AS14.15,2014-04-01,7.2,0.6,0.0,,,,,,,,,,,,,,,,,44.0
AS14.15,2014-04-02,7.2,0.8,0.0,,,,,,,,,,,,,,,,,45.0
AS14.15,2014-04-03,7.2,0.6,0.0,,,,,,,,,,,,,,,,,46.0
AS14.15,2014-04-04,7.2,0.6,0.0,,,,,,,,,,,,,,,,,47.0
AS14.15,2014-04-05,7.8,1.0,0.0,,,,,,,,,,,,,,,,,48.0
AS14.15,2014-04-06,6.2,-0.2,0.0,,,,,,,,,,,,,,,,,49.0
AS14.15,2014-04-07,6.8,0.4,0.0,,,,,,,,,,,,,,,,,50.0
AS14.15,2014-04-08,6.8,0.2,0.0,,,,,,,,,,,,,,,,,51.0
AS14.15,2014-04-09,7.0,0.0,0.0,,,,,,,,,,,,,,,,,52.0
AS14.15,2014-04-10,7.2,0.4,0.0,,,,,,,,,,,,,,,,,53.0
AS14.15,2014-04-11,7.0,0.4,0.0,,,,,,,,,,,,,,,,,54.0
AS14.15,2014-04-12,7.4,1.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.15,2014-04-13,7.0,2.0,0.0,,,,,,,,,,,,,,,,,56.0
AS14.15,2014-04-14,7.0,1.0,194.88,,,,,,,,,,,,,,,,,57.0
AS14.15,2014-04-15,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,58.0
AS14.15,2014-04-16,7.0,0.2,23.129,,,,,,,,,,,,,,,,,59.0
AS14.15,2014-04-17,6.4,0.0,0.0,,,,,,,,,,,,,,,,,60.0
AS14.15,2014-04-18,6.0,-0.4,103.633,,,,,,,,,,,,,,,,,61.0
AS14.15,2014-04-19,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,62.0
AS14.15,2014-04-20,7.0,0.0,0.0,,,,,,,,,,,,,,,,,63.0
AS14.15,2014-04-21,7.2,-0.2,0.0,,,,,,,,,,,,,,,,,64.0
AS14.15,2014-04-22,7.0,0.0,0.0,,,,,,,,,,,,,,,,,65.0
AS14.15,2014-04-23,7.0,1.0,0.0,,,,,,,,,,,,,,,,,66.0
AS14.15,2014-04-24,7.0,1.8,0.0,,,,,,,,,,,,,,,,,67.0
AS14.15,2014-04-25,7.0,1.0,0.0,,,,,,,,,,,,,,,,,68.0
AS14.15,2014-04-26,6.2,-0.2,0.0,,,,,,,,,,,,,,,,,69.0
AS14.15,2014-04-27,7.0,0.75,0.0,,,,,,,,,,,,,,,,,70.0
AS14.15,2014-04-28,7.0,1.0,0.0,,,,,,,,,,,,,,,,,71.0
AS14.15,2014-04-29,7.0,1.0,0.0,,,,,,,,,,,,,,,,,72.0
AS14.15,2014-04-30,6.0,1.4,0.0,,,,,,,,,,,,,,,,,73.0
AS14.15,2014-05-01,6.6,-0.2,0.0,,,,,,,,,,,,,,,,,74.0
AS14.15,2014-05-02,7.0,0.2,0.0,,,,,,,,,,,,,,,,,75.0
AS14.15,2014-05-03,6.8,0.2,0.0,,,,,,,,,,,,,,,,,76.0
AS14.15,2014-05-04,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,77.0
AS14.15,2014-05-05,7.0,1.0,0.0,,,,,,,,,,,,,,,,,78.0
AS14.15,2014-05-06,,,23.103,,,,,,,,,,,,,,,,,79.0
AS14.15,2014-05-07,7.0,0.0,0.0,,,,,,,,,,,,,,,,,80.0
AS14.15,2014-05-08,7.0,0.5,1.0,,,,,,,,,,,,,,,,,81.0
AS14.16,2014-03-13,8.0,-0.5,184.405,,,,,,,,,,,,,,,,,25.0
AS14.16,2014-03-14,7.4,-0.4,29.064,,,,,,,,,,,,,,,,,26.0
AS14.16,2014-03-15,6.4,0.4,103.398,,,,,,,,,,,,,,,,,27.0
AS14.16,2014-03-16,6.6,-0.8,0.0,,,,,,,,,,,,,,,,,28.0
AS14.16,2014-03-17,7.2,-0.6,216.303,,,,,,,,,,,,,,,,,29.0
AS14.16,2014-03-18,6.6,0.4,0.0,,,,,,,,,,,,,,,,,30.0
AS14.16,2014-03-19,6.4,0.0,0.0,,,,,,,,,,,,,,,,,31.0
AS14.16,2014-03-20,5.666666666666667,0.6666666666666666,69.902,,,,,,,,,,,,,,,,,32.0
AS14.16,2014-03-21,6.8,1.0,125.19999999999999,,,,,,,,,,,,,,,,,33.0
AS14.16,2014-03-22,6.5,0.5,15.412,,,,,,,,,,,,,,,,,34.0
AS14.16,2014-03-23,7.0,0.0,191.31399999999996,,,,,,,,,,,,,,,,,35.0
AS14.16,2014-03-24,6.4,0.0,81.67699999999999,,,,,,,,,,,,,,,,,36.0
AS14.16,2014-03-25,6.0,0.6,161.01000000000002,,,,,,,,,,,,,,,,,37.0
AS14.16,2014-03-26,5.6,0.2,221.426,,,,,,,,,,,,,,,,,38.0
AS14.16,2014-03-27,6.0,0.0,0.0,,,,,,,,,,,,,,,,,39.0
AS14.16,2014-03-28,6.5,-0.75,0.0,,,,,,,,,,,,,,,,,40.0
AS14.16,2014-03-29,6.0,-0.5,93.96200000000002,,,,,,,,,,,,,,,,,41.0
AS14.16,2014-03-30,5.4,0.4,0.0,,,,,,,,,,,,,,,,,42.0
AS14.16,2014-03-31,6.0,-0.25,0.0,,,,,,,,,,,,,,,,,43.0
AS14.16,2014-04-01,5.8,-0.4,40.949,,,,,,,,,,,,,,,,,44.0
AS14.16,2014-04-02,6.4,-0.2,0.0,,,,,,,,,,,,,,,,,45.0
AS14.16,2014-04-03,6.25,-0.5,0.0,,,,,,,,,,,,,,,,,46.0
AS14.16,2014-04-04,6.2,-0.2,9.888,,,,,,,,,,,,,,,,,47.0
AS14.16,2014-04-05,7.0,0.0,0.0,,,,,,,,,,,,,,,,,48.0
AS14.16,2014-04-06,6.75,-0.6666666666666666,5.22,,,,,,,,,,,,,,,,,49.0
AS14.16,2014-04-07,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,50.0
AS14.16,2014-04-08,6.4,0.5,0.0,,,,,,,,,,,,,,,,,51.0
AS14.16,2014-04-09,7.2,-0.5,0.0,,,,,,,,,,,,,,,,,52.0
AS14.16,2014-04-10,6.6,0.2,0.0,,,,,,,,,,,,,,,,,53.0
AS14.16,2014-04-11,7.0,1.0,0.0,,,,,,,,,,,,,,,,,54.0
AS14.16,2014-04-12,7.0,1.25,0.0,,,,,,,,,,,,,,,,,55.0
AS14.16,2014-04-13,6.4,0.0,0.0,,,,,,,,,,,,,,,,,56.0
AS14.16,2014-04-14,7.0,0.8,0.0,,,,,,,,,,,,,,,,,57.0
AS14.16,2014-04-15,6.6,0.6,0.0,,,,,,,,,,,,,,,,,58.0
AS14.16,2014-04-16,7.25,1.25,0.0,,,,,,,,,,,,,,,,,59.0
AS14.16,2014-04-17,7.0,-0.6,0.0,,,,,,,,,,,,,,,,,60.0
AS14.16,2014-04-18,6.8,0.0,0.0,,,,,,,,,,,,,,,,,61.0
AS14.16,2014-04-19,7.2,1.6,0.0,,,,,,,,,,,,,,,,,62.0
AS14.16,2014-04-20,7.0,1.3333333333333333,0.0,,,,,,,,,,,,,,,,,63.0
AS14.16,2014-04-21,7.25,1.0,0.0,,,,,,,,,,,,,,,,,64.0
AS14.16,2014-04-22,6.6,0.8,0.0,,,,,,,,,,,,,,,,,65.0
AS14.16,2014-04-23,7.25,0.75,4.01,,,,,,,,,,,,,,,,,66.0
AS14.16,2014-04-24,5.4,-0.2,0.0,,,,,,,,,,,,,,,,,67.0
AS14.16,2014-04-25,7.2,0.6,0.0,,,,,,,,,,,,,,,,,68.0
AS14.16,2014-04-26,6.75,0.5,0.0,,,,,,,,,,,,,,,,,69.0
AS14.16,2014-04-27,7.2,-0.2,0.0,,,,,,,,,,,,,,,,,70.0
AS14.16,2014-04-28,8.0,1.0,0.0,,,,,,,,,,,,,,,,,71.0
AS14.16,2014-04-29,7.0,-0.5,0.0,,,,,,,,,,,,,,,,,72.0
AS14.16,2014-04-30,7.0,0.4,0.0,,,,,,,,,,,,,,,,,73.0
AS14.16,2014-05-01,7.0,0.0,0.0,,,,,,,,,,,,,,,,,74.0
AS14.16,2014-05-02,8.0,2.0,0.0,,,,,,,,,,,,,,,,,75.0
AS14.16,2014-05-03,,,0.0,,,,,,,,,,,,,,,,,76.0
AS14.16,2014-05-04,7.0,0.0,13.048,,,,,,,,,,,,,,,,,77.0
AS14.16,2014-05-05,7.333333333333333,1.5,904.613,,,,,,,,,,,,,,,,,78.0
AS14.17,2014-03-04,7.0,0.5,0.0,,,,,,,,,,,,,,,,,16.0
AS14.17,2014-03-05,8.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,17.0
AS14.17,2014-03-06,7.25,0.5,0.0,,,,,,,,,,,,,,,,,18.0
AS14.17,2014-03-07,7.5,0.75,0.0,,,,,,,,,,,,,,,,,19.0
AS14.17,2014-03-08,7.6,0.4,0.0,,,,,,,,,,,,,,,,,20.0
AS14.17,2014-03-09,7.2,0.8,0.0,,,,,,,,,,,,,,,,,21.0
AS14.17,2014-03-10,7.333333333333333,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,22.0
AS14.17,2014-03-11,6.2,0.0,0.0,,,,,,,,,,,,,,,,,23.0
AS14.17,2014-03-12,6.4,0.2,0.0,,,,,,,,,,,,,,,,,24.0
AS14.17,2014-03-13,7.25,0.75,2.0,,,,,,,,,,,,,,,,,25.0
AS14.17,2014-03-14,8.0,1.0,0.0,,,,,,,,,,,,,,,,,26.0
AS14.17,2014-03-21,7.4,0.8,1627.926,,,,,,,,,,,,,,,,,33.0
AS14.17,2014-03-22,7.4,0.4,17.125999999999998,,,,,,,,,,,,,,,,,34.0
AS14.17,2014-03-23,7.4,0.8,0.0,,,,,,,,,,,,,,,,,35.0
AS14.17,2014-03-24,7.0,0.6666666666666666,42.13900000000001,,,,,,,,,,,,,,,,,36.0
AS14.17,2014-03-25,7.5,0.5,9.866,,,,,,,,,,,,,,,,,37.0
AS14.17,2014-03-26,7.2,0.2,85.451,,,,,,,,,,,,,,,,,38.0
AS14.17,2014-03-27,7.2,0.4,0.0,,,,,,,,,,,,,,,,,39.0
AS14.17,2014-03-28,7.2,0.6,0.0,,,,,,,,,,,,,,,,,40.0
AS14.17,2014-03-29,6.8,0.6,0.0,,,,,,,,,,,,,,,,,41.0
AS14.17,2014-03-30,8.0,1.0,0.0,,,,,,,,,,,,,,,,,42.0
AS14.17,2014-03-31,7.25,0.5,105.084,,,,,,,,,,,,,,,,,43.0
AS14.17,2014-04-01,7.4,0.6,9.317,,,,,,,,,,,,,,,,,44.0
AS14.17,2014-04-02,7.5,0.25,71.206,,,,,,,,,,,,,,,,,45.0
AS14.17,2014-04-03,7.2,0.2,20.074,,,,,,,,,,,,,,,,,46.0
AS14.17,2014-04-04,7.0,-0.6,0.0,,,,,,,,,,,,,,,,,47.0
AS14.17,2014-04-05,7.0,0.2,0.0,,,,,,,,,,,,,,,,,48.0
AS14.17,2014-04-06,7.25,0.25,0.0,,,,,,,,,,,,,,,,,49.0
AS14.17,2014-04-07,7.0,1.0,0.0,,,,,,,,,,,,,,,,,50.0
AS14.17,2014-04-08,7.0,0.4,16.049,,,,,,,,,,,,,,,,,51.0
AS14.17,2014-04-09,7.0,0.25,4.031000000000001,,,,,,,,,,,,,,,,,52.0
AS14.17,2014-04-10,6.75,1.0,0.0,,,,,,,,,,,,,,,,,53.0
AS14.17,2014-04-11,7.2,0.4,57.441,,,,,,,,,,,,,,,,,54.0
AS14.17,2014-04-12,7.2,0.4,0.0,,,,,,,,,,,,,,,,,55.0
AS14.17,2014-04-13,7.2,-0.2,20.159000000000002,,,,,,,,,,,,,,,,,56.0
AS14.17,2014-04-14,7.0,0.8,0.0,,,,,,,,,,,,,,,,,57.0
AS14.17,2014-04-15,7.0,0.4,0.0,,,,,,,,,,,,,,,,,58.0
AS14.17,2014-04-16,7.2,0.8,28.097,,,,,,,,,,,,,,,,,59.0
AS14.17,2014-04-17,7.0,0.4,4.649,,,,,,,,,,,,,,,,,60.0
AS14.17,2014-04-18,7.0,1.0,5.019,,,,,,,,,,,,,,,,,61.0
AS14.17,2014-04-19,7.0,1.0,0.0,,,,,,,,,,,,,,,,,62.0
AS14.17,2014-04-20,7.2,0.4,0.0,,,,,,,,,,,,,,,,,63.0
AS14.17,2014-04-21,7.4,0.4,3.01,,,,,,,,,,,,,,,,,64.0
AS14.17,2014-04-22,6.6,0.6,0.0,,,,,,,,,,,,,,,,,65.0
AS14.17,2014-04-23,7.25,1.0,0.0,,,,,,,,,,,,,,,,,66.0
AS14.17,2014-04-24,7.2,1.0,0.0,,,,,,,,,,,,,,,,,67.0
AS14.17,2014-04-25,7.2,0.4,8.035,,,,,,,,,,,,,,,,,68.0
AS14.17,2014-04-26,8.0,1.0,0.0,,,,,,,,,,,,,,,,,69.0
AS14.17,2014-04-27,7.2,1.0,0.0,,,,,,,,,,,,,,,,,70.0
AS14.17,2014-04-28,6.75,0.75,3.0789999999999997,,,,,,,,,,,,,,,,,71.0
AS14.17,2014-04-29,7.0,0.8,0.0,,,,,,,,,,,,,,,,,72.0
AS14.17,2014-04-30,7.0,1.0,34.883,,,,,,,,,,,,,,,,,73.0
AS14.17,2014-05-01,8.0,1.0,15.057,,,,,,,,,,,,,,,,,74.0
AS14.17,2014-05-02,7.0,1.0,0.0,,,,,,,,,,,,,,,,,75.0
AS14.17,2014-05-03,7.25,-1.0,9.029,,,,,,,,,,,,,,,,,76.0
AS14.17,2014-05-04,,,0.0,,,,,,,,,,,,,,,,,77.0
AS14.17,2014-05-05,7.5,1.0,47.956,,,,,,,,,,,,,,,,,78.0
AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,5.037,,,,,,,,,,,,,,,,,33.0
AS14.19,2014-03-22,6.6,-1.4,71.613,,,,,,,,,,,,,,,,,34.0
AS14.19,2014-03-23,7.0,-0.8,67.619,,,,,,,,,,,,,,,,,35.0
AS14.19,2014-03-24,6.0,-0.4,0.0,,,,,,,,,,,,,,,,,36.0
AS14.19,2014-03-25,5.5,-1.25,0.0,,,,,,,,,,,,,,,,,37.0
AS14.19,2014-03-26,6.0,-0.6,2.006,,,,,,,,,,,,,,,,,38.0
AS14.19,2014-03-27,6.6,0.0,66.857,,,,,,,,,,,,,,,,,39.0
AS14.19,2014-03-28,6.6,-0.6,4.047000000000001,,,,,,,,,,,,,,,,,40.0
AS14.19,2014-03-29,7.4,0.2,0.0,,,,,,,,,,,,,,,,,41.0
AS14.19,2014-03-30,7.0,-0.4,0.0,,,,,,,,,,,,,,,,,42.0
AS14.19,2014-03-31,7.2,-0.4,0.0,,,,,,,,,,,,,,,,,43.0
AS14.19,2014-04-01,6.4,0.0,8.822,,,,,,,,,,,,,,,,,44.0
AS14.19,2014-04-02,7.6,-0.2,0.0,,,,,,,,,,,,,,,,,45.0
AS14.19,2014-04-03,6.6,0.0,0.0,,,,,,,,,,,,,,,,,46.0
AS14.19,2014-04-04,7.0,-0.2,0.0,,,,,,,,,,,,,,,,,47.0
AS14.19,2014-04-05,8.0,-0.6,0.0,,,,,,,,,,,,,,,,,48.0
AS14.19,2014-04-06,7.25,-1.25,0.0,,,,,,,,,,,,,,,,,49.0
AS14.19,2014-04-07,6.6,-1.0,0.0,,,,,,,,,,,,,,,,,50.0
AS14.19,2014-04-08,6.8,-0.4,53.342,,,,,,,,,,,,,,,,,51.0
AS14.19,2014-04-09,7.2,-0.4,0.0,,,,,,,,,,,,,,,,,52.0
AS14.19,2014-04-10,6.75,-0.5,0.0,,,,,,,,,,,,,,,,,53.0
AS14.19,2014-04-11,6.8,-0.6,0.0,,,,,,,,,,,,,,,,,54.0
AS14.19,2014-04-12,7.2,0.2,0.0,,,,,,,,,,,,,,,,,55.0
AS14.19,2014-04-13,7.2,-0.6,0.0,,,,,,,,,,,,,,,,,56.0
AS14.19,2014-04-14,7.0,0.4,0.0,,,,,,,,,,,,,,,,,57.0
AS14.19,2014-04-15,6.4,-1.0,0.0,,,,,,,,,,,,,,,,,58.0
AS14.19,2014-04-16,6.8,-0.6,0.0,,,,,,,,,,,,,,,,,59.0
AS14.19,2014-04-17,6.8,-0.8,0.0,,,,,,,,,,,,,,,,,60.0
AS14.19,2014-04-18,6.8,-1.0,0.0,,,,,,,,,,,,,,,,,61.0
AS14.19,2014-04-19,6.8,-0.4,0.0,,,,,,,,,,,,,,,,,62.0
AS14.19,2014-04-20,7.6,0.2,0.0,,,,,,,,,,,,,,,,,63.0
AS14.19,2014-04-21,6.4,-0.2,0.0,,,,,,,,,,,,,,,,,64.0
AS14.19,2014-04-22,6.8,0.6,0.0,,,,,,,,,,,,,,,,,65.0
AS14.19,2014-04-23,6.0,-1.0,0.0,,,,,,,,,,,,,,,,,66.0
AS14.19,2014-04-24,6.6,-0.6,0.0,,,,,,,,,,,,,,,,,67.0
AS14.19,2014-04-25,7.25,-0.75,3.653,,,,,,,,,,,,,,,,,68.0
AS14.19,2014-04-26,7.75,1.0,0.0,,,,,,,,,,,,,,,,,69.0
AS14.19,2014-04-27,6.333333333333333,-1.5,0.0,,,,,,,,,,,,,,,,,70.0
AS14.19,2014-04-28,6.4,0.0,0.0,,,,,,,,,,,,,,,,,71.0
AS14.19,2014-04-29,7.2,0.4,0.0,,,,,,,,,,,,,,,,,72.0
AS14.19,2014-04-30,7.0,0.4,0.0,,,,,,,,,,,,,,,,,73.0
AS14.19,2014-05-01,6.8,-0.2,3.029,,,,,,,,,,,,,,,,,74.0
AS14.19,2014-05-02,7.8,0.4,3.037,,,,,,,,,,,,,,,,,75.0
AS14.19,2014-05-03,7.4,0.4,9.076,,,,,,,,,,,,,,,,,76.0
AS14.19,2014-05-04,6.6,-0.4,478.491,,,,,,,,,,,,,,,,,77.0
AS14.19,2014-05-05,7.0,0.25,6.098,,,,,,,,,,,,,,,,,78.0
AS14.20,2014-03-20,7.0,-1.0,545.854,,,,,,,,,,,,,,,,,32.0
AS14.20,2014-03-21,7.0,0.25,0.0,,,,,,,,,,,,,,,,,33.0
AS14.20,2014-03-22,7.5,1.0,1071.0950000000003,,,,,,,,,,,,,,,,,34.0
AS14.20,2014-03-23,7.6,0.8,22.147,,,,,,,,,,,,,,,,,35.0
AS14.20,2014-03-24,6.8,-0.2,954.654,,,,,,,,,,,,,,,,,36.0
AS14.20,2014-03-25,6.0,-0.75,88.629,,,,,,,,,,,,,,,,,37.0
AS14.20,2014-03-26,6.8,0.4,0.0,,,,,,,,,,,,,,,,,38.0
AS14.20,2014-03-27,7.0,0.25,0.0,,,,,,,,,,,,,,,,,39.0
AS14.20,2014-03-28,6.25,0.5,0.0,,,,,,,,,,,,,,,,,40.0
AS14.20,2014-03-29,7.4,1.0,0.0,,,,,,,,,,,,,,,,,41.0
AS14.20,2014-03-30,7.5,1.0,821.1010000000001,,,,,,,,,,,,,,,,,42.0
AS14.20,2014-03-31,7.0,0.8,0.0,,,,,,,,,,,,,,,,,43.0
AS14.20,2014-04-01,6.25,0.0,0.0,,,,,,,,,,,,,,,,,44.0
AS14.20,2014-04-02,6.5,0.0,0.0,,,,,,,,,,,,,,,,,45.0
AS14.20,2014-04-03,6.666666666666667,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,46.0
AS14.20,2014-04-04,7.0,0.75,0.0,,,,,,,,,,,,,,,,,47.0
AS14.20,2014-04-05,7.0,0.4,0.0,,,,,,,,,,,,,,,,,48.0
AS14.20,2014-04-06,7.0,0.6,0.0,,,,,,,,,,,,,,,,,49.0
AS14.20,2014-04-07,6.8,0.6,0.0,,,,,,,,,,,,,,,,,50.0
AS14.20,2014-04-08,7.25,0.5,0.0,,,,,,,,,,,,,,,,,51.0
AS14.20,2014-04-09,7.75,0.25,0.0,,,,,,,,,,,,,,,,,52.0
AS14.20,2014-04-10,7.0,0.5,0.0,,,,,,,,,,,,,,,,,53.0
AS14.20,2014-04-11,7.5,0.5,0.0,,,,,,,,,,,,,,,,,54.0
AS14.20,2014-04-12,6.8,0.0,0.0,,,,,,,,,,,,,,,,,55.0
AS14.20,2014-04-13,6.8,0.0,0.0,,,,,,,,,,,,,,,,,56.0
AS14.20,2014-04-14,6.8,0.0,0.0,,,,,,,,,,,,,,,,,57.0
AS14.20,2014-04-15,6.8,0.0,0.0,,,,,,,,,,,,,,,,,58.0
AS14.20,2014-04-16,7.2,0.4,0.0,,,,,,,,,,,,,,,,,59.0
AS14.20,2014-04-17,6.4,-0.4,39.18,,,,,,,,,,,,,,,,,60.0
